_id,baseYmd,touDivNm,predicted_touNum,signguCode
6763f65f24a37b0ba0df651d,20250324,현지인(a),6864.49755859375,41171
6763f65f24a37b0ba0df651e,20250324,외지인(b),7756.12841796875,41171
6763f65f24a37b0ba0df651f,20250324,외국인(c),12.459249496459961,41171
6763f65f24a37b0ba0df6520,20250325,현지인(a),7364.53369140625,41173
6763f65f24a37b0ba0df6521,20250325,외지인(b),7972.76806640625,41173
6763f65f24a37b0ba0df6522,20250325,외국인(c),17.26658058166504,41173
6763f65f24a37b0ba0df6523,20250326,현지인(a),10140.44921875,41190
6763f65f24a37b0ba0df6524,20250326,외지인(b),8490.1982421875,41190
6763f65f24a37b0ba0df6525,20250326,외국인(c),18.663578033447266,41190
6763f65f24a37b0ba0df6526,20250327,현지인(a),7744.97314453125,41210
6763f65f24a37b0ba0df6527,20250327,외지인(b),4753.6435546875,41210
6763f65f24a37b0ba0df6528,20250327,외국인(c),12.264339447021484,41210
6763f65f24a37b0ba0df6529,20250328,현지인(a),11484.533203125,41220
6763f65f24a37b0ba0df652a,20250328,외지인(b),27446.041015625,41220
6763f65f24a37b0ba0df652b,20250328,외국인(c),11.750161170959473,41220
6763f65f24a37b0ba0df652c,20250329,현지인(a),15561.439453125,41250
6763f65f24a37b0ba0df652d,20250329,외지인(b),9244.8525390625,41250
6763f65f24a37b0ba0df652e,20250329,외국인(c),10.949498176574707,41250
6763f65f24a37b0ba0df652f,20250330,현지인(a),8257.3017578125,41271
6763f65f24a37b0ba0df6530,20250330,외지인(b),11258.763671875,41271
6763f65f24a37b0ba0df6531,20250330,외국인(c),23.71782875061035,41271
6763f65f24a37b0ba0df6532,20250331,현지인(a),6864.49755859375,41273
6763f65f24a37b0ba0df6533,20250331,외지인(b),7756.12841796875,41273
6763f65f24a37b0ba0df6534,20250331,외국인(c),12.459249496459961,41273
6763f65f24a37b0ba0df6535,20250401,현지인(a),7364.53369140625,41281
6763f65f24a37b0ba0df6536,20250401,외지인(b),29282.529296875,41281
6763f65f24a37b0ba0df6537,20250401,외국인(c),17.26658058166504,41281
6763f65f24a37b0ba0df6538,20250402,현지인(a),7194.748046875,41285
6763f65f24a37b0ba0df6539,20250402,외지인(b),44594.7890625,41285
6763f65f24a37b0ba0df653a,20250402,외국인(c),30.613483428955078,41285
6763f65f24a37b0ba0df653b,20250403,현지인(a),6650.755859375,41287
6763f65f24a37b0ba0df653c,20250403,외지인(b),13625.51171875,41287
6763f65f24a37b0ba0df653d,20250403,외국인(c),12.264339447021484,41287
6763f65f24a37b0ba0df653e,20250404,현지인(a),11484.533203125,41290
6763f65f24a37b0ba0df653f,20250404,외지인(b),27446.041015625,41290
6763f65f24a37b0ba0df6540,20250404,외국인(c),11.750161170959473,41290
6763f65f24a37b0ba0df6541,20250405,현지인(a),15561.439453125,41310
6763f65f24a37b0ba0df6542,20250405,외지인(b),9244.8525390625,41310
6763f65f24a37b0ba0df6543,20250405,외국인(c),10.949498176574707,41310
6763f65f24a37b0ba0df6544,20250406,현지인(a),8257.3017578125,41360
6763f65f24a37b0ba0df6545,20250406,외지인(b),11258.763671875,41360
6763f65f24a37b0ba0df6546,20250406,외국인(c),23.71782875061035,41360
6763f65f24a37b0ba0df6547,20250407,현지인(a),6864.49755859375,41370
6763f65f24a37b0ba0df6548,20250407,외지인(b),7756.12841796875,41370
6763f65f24a37b0ba0df6549,20250407,외국인(c),12.459249496459961,41370
6763f65f24a37b0ba0df654a,20250408,현지인(a),7364.53369140625,41390
6763f65f24a37b0ba0df654b,20250408,외지인(b),7972.76806640625,41390
6763f65f24a37b0ba0df654c,20250408,외국인(c),17.26658058166504,41390
6763f65f24a37b0ba0df654d,20250409,현지인(a),10140.44921875,41410
6763f65f24a37b0ba0df654e,20250409,외지인(b),8490.1982421875,41410
6763f65f24a37b0ba0df654f,20250409,외국인(c),18.663578033447266,41410
6763f65f24a37b0ba0df6550,20250410,현지인(a),7744.97314453125,41430
6763f65f24a37b0ba0df6551,20250410,외지인(b),4753.6435546875,41430
6763f65f24a37b0ba0df6552,20250410,외국인(c),12.264339447021484,41430
6763f65f24a37b0ba0df6553,20250411,현지인(a),11484.533203125,41450
6763f65f24a37b0ba0df6554,20250411,외지인(b),27446.041015625,41450
6763f65f24a37b0ba0df6555,20250411,외국인(c),11.750161170959473,41450
6763f65f24a37b0ba0df6556,20250412,현지인(a),15561.439453125,41461
